path,emotion,emotion_id,actor
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-02-02-01-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-02-02-02-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-01-01-01-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-01-01-02-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-01-02-01-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-01-02-02-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-02-01-01-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-02-01-02-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-02-02-01-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-03-02-02-02-24.wav,happy,2,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-01-01-01-01-24.wav,neutral,0,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-01-01-01-02-24.wav,neutral,0,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-01-01-02-01-24.wav,neutral,0,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-01-01-02-02-24.wav,neutral,0,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-01-01-01-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-01-01-02-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-01-02-01-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-01-02-02-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-02-01-01-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-02-01-02-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-02-02-01-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-04-02-02-02-24.wav,sad,3,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-01-01-01-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-01-01-02-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-01-02-01-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-01-02-02-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-02-01-01-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-02-01-02-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-02-02-01-24.wav,surprised,7,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-08-02-02-02-24.wav,surprised,7,24
